iso,dvr_4wk_td_per,dvr_4wk_td,date
LBR,0.01,278.0,2021-08-17
LBR,0.01,652.0,2021-08-23
LBR,0.02,957.0,2021-09-04
LBR,0.06,2944.0,2021-09-11
LBR,0.09,4369.0,2021-09-19
LBR,0.12,5837.0,2021-09-26
LBR,0.13,6448.0,2021-09-29
LBR,0.12,6300.0,2021-10-04
LBR,0.09,4493.0,2021-10-11
LBR,0.07,3664.0,2021-10-18
LBR,0.09,4531.0,2021-10-31
LBR,0.11,5506.0,2021-11-06
LBR,0.15,7350.0,2021-11-13
LBR,0.17,8564.0,2021-11-18
LBR,0.15,7589.0,2021-11-22
LBR,0.11,5669.0,2021-11-29
LBR,0.15,7530.0,2021-12-12
LBR,0.25,12688.0,2021-12-19
LBR,0.33,16681.0,2021-12-26
LBR,0.39,19501.0,2021-12-31
LBR,0.38,19394.0,2022-01-03
LBR,0.25,12491.0,2022-01-10
LBR,0.14,7110.0,2022-01-17
LBR,0.07,3340.0,2022-01-24
LBR,0.03,1354.0,2022-01-31
LBR,0.03,1580.0,2022-02-07
LBR,0.03,1375.0,2022-02-14
LBR,0.02,1018.0,2022-02-21
LBR,0.01,660.0,2022-02-28
LBR,0.01,302.0,2022-03-07
LBR,0.02,1019.0,2022-04-03
LBR,0.08,4067.0,2022-04-10
LBR,0.14,7115.0,2022-04-17
LBR,0.44,22500.0,2022-04-24
LBR,0.44,22495.0,2022-04-25
LBR,0.42,21151.0,2022-05-02
LBR,0.36,18066.0,2022-05-09
LBR,0.28,14032.0,2022-05-16
LBR,0.11,5693.0,2022-05-23
LBR,0.11,5693.0,2022-05-30
LBR,0.18,8970.0,2022-06-12
LBR,0.16,8157.0,2022-06-13
LBR,0.51,25701.0,2022-06-26
LBR,0.65,33030.0,2022-07-03
LBR,0.65,32893.0,2022-07-04
LBR,0.68,34389.0,2022-07-17
LBR,0.62,31517.0,2022-07-18
LBR,0.3,15068.0,2022-07-27
LBR,0.18,9271.0,2022-08-01
LBR,0.18,9271.0,2022-08-08
LBR,0.18,9271.0,2022-08-15
LBR,0.18,9271.0,2022-08-22
LBR,0.18,9271.0,2022-08-29
LBR,0.18,9163.0,2022-09-05
LBR,0.2,10067.0,2022-09-18
LBR,0.24,11984.0,2022-09-24
LBR,0.29,14541.0,2022-10-02
LBR,0.36,18285.0,2022-10-09
LBR,0.37,18479.0,2022-10-13
LBR,0.36,18119.0,2022-10-17
LBR,0.29,14576.0,2022-10-24
LBR,0.22,10925.0,2022-10-31
LBR,0.13,6826.0,2022-11-07
LBR,0.09,4365.0,2022-11-14
LBR,0.1,4843.0,2022-11-26
LBR,0.11,5364.0,2022-12-03
LBR,0.11,5485.0,2022-12-05
LBY,0.03,1861.0,2021-04-25
LBY,0.04,2564.0,2021-04-27
LBY,0.05,3133.0,2021-05-04
LBY,0.06,3793.0,2021-05-12
LBY,0.08,5169.0,2021-05-21
LBY,0.07,5127.0,2021-05-24
LBY,0.1,6760.0,2021-06-05
LBY,0.11,7347.0,2021-06-07
LBY,0.12,8105.0,2021-06-14
LBY,0.1,6543.0,2021-06-21
LBY,0.08,5494.0,2021-06-28
LBY,0.05,3273.0,2021-07-05
LBY,0.06,3845.0,2021-07-16
LBY,0.08,5339.0,2021-07-24
LBY,0.13,9098.0,2021-08-01
LBY,0.18,12276.0,2021-08-05
LBY,0.2,13479.0,2021-08-15
LBY,0.22,14946.0,2021-08-22
LBY,0.23,15626.0,2021-08-24
LBY,0.21,14394.0,2021-08-30
LBY,0.24,16599.0,2021-09-12
LBY,0.26,17527.0,2021-09-14
LBY,0.26,17839.0,2021-09-20
LBY,0.26,17818.0,2021-09-27
LBY,0.25,17271.0,2021-10-04
LBY,0.19,13071.0,2021-10-11
LBY,0.17,11979.0,2021-10-18
LBY,0.17,11683.0,2021-10-28
LBY,0.2,13666.0,2021-11-07
LBY,0.19,13291.0,2021-11-08
LBY,0.2,13601.0,2021-11-18
LBY,0.19,13220.0,2021-11-22
LBY,0.19,13201.0,2021-12-02
LBY,0.2,13660.0,2021-12-08
LBY,0.2,13796.0,2021-12-13
LBY,0.2,13569.0,2021-12-20
LBY,0.17,11720.0,2021-12-27
LBY,0.15,10024.0,2022-01-03
LBY,0.15,9969.0,2022-01-11
LBY,0.16,10894.0,2022-01-18
LBY,0.17,11413.0,2022-01-25
LBY,0.17,11523.0,2022-02-01
LBY,0.17,11554.0,2022-02-07
LBY,0.15,10296.0,2022-02-14
LBY,0.15,10103.0,2022-02-21
LBY,0.14,9506.0,2022-02-28
LBY,0.12,8176.0,2022-03-07
LBY,0.09,6298.0,2022-03-14
LBY,0.07,4943.0,2022-03-21
LBY,0.06,3984.0,2022-03-28
LBY,0.04,2955.0,2022-04-04
LBY,0.04,2531.0,2022-04-11
LBY,0.03,1841.0,2022-04-18
LBY,0.01,891.0,2022-04-25
LBY,0.01,651.0,2022-05-02
LBY,0.01,352.0,2022-05-09
LBY,0.04,2595.0,2022-05-29
LBY,0.05,3118.0,2022-06-05
LBY,0.05,3193.0,2022-06-06
LBY,0.05,3555.0,2022-06-13
LBY,0.05,3324.0,2022-06-20
LBY,0.04,2416.0,2022-07-01
LBY,0.04,2680.0,2022-07-04
LBY,0.06,3823.0,2022-07-17
LBY,0.05,3761.0,2022-07-18
LBY,0.05,3239.0,2022-07-25
LBY,0.03,2161.0,2022-08-01
LBY,0.02,1672.0,2022-08-08
LBY,0.01,950.0,2022-08-15
LBY,0.01,715.0,2022-08-22
LBY,0.01,708.0,2022-08-29
LBY,0.01,471.0,2022-09-05
LBY,0.01,520.0,2022-09-12
LBY,0.01,521.0,2022-09-19
LBY,0.01,458.0,2022-09-26
LBY,0.01,393.0,2022-10-03
LCA,0.03,47.0,2021-02-20
LCA,0.04,67.0,2021-02-28
LCA,0.05,83.0,2021-03-04
LCA,0.15,272.0,2021-03-14
LCA,0.38,694.0,2021-03-19
LCA,0.4,729.0,2021-03-26
LCA,0.41,744.0,2021-03-30
LCA,0.41,747.0,2021-04-05
LCA,0.26,485.0,2021-04-12
LCA,0.07,127.0,2021-04-19
LCA,0.09,173.0,2021-05-02
LCA,0.22,399.0,2021-05-09
LCA,0.36,656.0,2021-05-15
LCA,0.4,726.0,2021-05-21
LCA,0.39,723.0,2021-05-24
LCA,0.36,653.0,2021-05-31
LCA,0.24,443.0,2021-06-07
LCA,0.14,260.0,2021-06-14
LCA,0.12,223.0,2021-06-21
LCA,0.11,208.0,2021-06-28
LCA,0.1,182.0,2021-07-05
LCA,0.08,138.0,2021-07-12
LCA,0.07,126.0,2021-07-19
LCA,0.07,129.0,2021-07-26
LCA,0.08,139.0,2021-08-04
LCA,0.1,177.0,2021-08-13
LCA,0.11,196.0,2021-08-19
LCA,0.14,249.0,2021-08-28
LCA,0.18,322.0,2021-09-05
LCA,0.2,364.0,2021-09-10
LCA,0.21,379.0,2021-09-18
LCA,0.23,413.0,2021-09-26
LCA,0.24,438.0,2021-09-30
LCA,0.25,452.0,2021-10-09
LCA,0.26,471.0,2021-10-14
LCA,0.28,505.0,2021-10-22
LCA,0.27,489.0,2021-10-25
LCA,0.25,453.0,2021-11-01
LCA,0.23,427.0,2021-11-08
LCA,0.21,395.0,2021-11-15
LCA,0.2,366.0,2021-11-22
LCA,0.18,329.0,2021-11-29
LCA,0.17,304.0,2021-12-06
LCA,0.15,276.0,2021-12-13
LCA,0.12,229.0,2021-12-20
LCA,0.1,189.0,2021-12-27
LCA,0.09,160.0,2022-01-03
LCA,0.11,197.0,2022-01-14
LCA,0.12,212.0,2022-01-20
LCA,0.12,221.0,2022-01-24
LCA,0.12,213.0,2022-01-31
LCA,0.09,164.0,2022-02-07
LCA,0.06,116.0,2022-02-14
LCA,0.05,94.0,2022-02-21
LCA,0.04,75.0,2022-02-28
LCA,0.03,63.0,2022-03-07
LCA,0.03,56.0,2022-03-14
LCA,0.03,52.0,2022-03-21
LCA,0.03,56.0,2022-03-28
LCA,0.03,53.0,2022-04-04
LCA,0.04,65.0,2022-04-13
LCA,0.04,68.0,2022-04-18
LCA,0.03,62.0,2022-04-25
LCA,0.03,59.0,2022-05-02
LCA,0.02,42.0,2022-05-09
LCA,0.02,28.0,2022-05-17
LCA,0.02,33.0,2022-05-23
LCA,0.02,38.0,2022-05-30
LCA,0.02,37.0,2022-06-06
LCA,0.02,31.0,2022-06-13
LCA,0.02,28.0,2022-06-20
LCA,0.01,25.0,2022-06-27
LCA,0.01,23.0,2022-07-04
LCA,0.01,24.0,2022-07-11
LCA,0.01,21.0,2022-07-18
LCA,0.01,17.0,2022-07-25
LCA,0.01,19.0,2022-08-01
LCA,0.01,17.0,2022-08-08
LCA,0.01,17.0,2022-08-15
LCA,0.01,18.0,2022-08-22
LCA,0.01,14.0,2022-08-29
LCA,0.01,12.0,2022-09-05
LCA,0.01,10.0,2022-10-05
LCA,0.01,14.0,2022-10-10
LCA,0.01,14.0,2022-10-17
LCA,0.01,15.0,2022-10-24
LKA,0.05,9819.0,2021-01-31
LKA,0.06,11783.0,2021-02-02
LKA,0.06,13390.0,2021-02-08
LKA,0.07,13954.0,2021-02-16
LKA,0.07,14239.0,2021-02-22
LKA,0.1,20418.0,2021-03-07
LKA,0.1,21063.0,2021-03-08
LKA,0.09,18948.0,2021-03-15
LKA,0.08,17158.0,2021-03-22
LKA,0.06,13539.0,2021-03-29
LKA,0.03,6401.0,2021-04-05
LKA,0.02,5242.0,2021-04-12
LKA,0.02,3261.0,2021-04-19
LKA,0.03,5475.0,2021-04-28
LKA,0.07,14087.0,2021-05-08
LKA,0.12,24802.0,2021-05-16
LKA,0.13,26844.0,2021-05-18
LKA,0.15,31237.0,2021-05-28
LKA,0.16,33678.0,2021-05-31
LKA,0.2,43425.0,2021-06-13
LKA,0.24,51125.0,2021-06-19
LKA,0.27,57060.0,2021-06-27
LKA,0.33,70491.0,2021-07-04
LKA,0.45,96070.0,2021-07-11
LKA,0.68,145490.0,2021-07-18
LKA,0.98,209312.0,2021-07-25
LKA,1.34,287198.0,2021-08-01
LKA,1.48,316635.0,2021-08-08
LKA,1.51,322817.0,2021-08-15
LKA,1.5,321797.0,2021-08-16
LKA,1.35,290109.0,2021-08-23
LKA,1.27,271692.0,2021-08-31
LKA,1.27,270895.0,2021-09-09
LKA,1.27,271041.0,2021-09-13
LKA,1.18,252488.0,2021-09-20
LKA,0.96,205172.0,2021-09-27
LKA,0.71,153067.0,2021-10-04
LKA,0.49,105670.0,2021-10-11
LKA,0.43,92974.0,2021-10-18
LKA,0.42,88944.0,2021-10-31
LKA,0.43,92504.0,2021-11-02
LKA,0.37,79887.0,2021-11-08
LKA,0.32,69584.0,2021-11-15
LKA,0.22,47022.0,2021-11-22
LKA,0.1,21844.0,2021-11-29
LKA,0.05,10464.0,2021-12-06
LKA,0.03,7079.0,2021-12-13
LKA,0.03,5594.0,2021-12-20
LKA,0.02,5139.0,2021-12-27
LKA,0.02,4596.0,2022-01-03
LKA,0.05,9771.0,2022-01-16
LKA,0.79,169356.0,2022-01-23
LKA,0.99,212376.0,2022-01-30
LKA,1.11,238161.0,2022-02-06
LKA,1.16,247453.0,2022-02-13
LKA,1.16,248365.0,2022-02-14
LKA,0.4,84845.0,2022-02-27
LKA,0.4,85990.0,2022-02-28
LKA,0.31,65617.0,2022-03-07
LKA,0.31,66458.0,2022-03-14
LKA,0.27,57221.0,2022-03-21
LKA,0.17,35439.0,2022-03-28
LKA,0.14,29976.0,2022-04-04
LKA,0.08,16715.0,2022-04-11
LKA,0.05,11300.0,2022-04-18
LKA,0.03,6245.0,2022-04-25
LKA,0.02,5292.0,2022-05-02
LKA,0.02,5004.0,2022-05-09
LKA,0.02,4329.0,2022-05-16
LKA,0.02,3686.0,2022-05-23
LKA,0.01,2892.0,2022-05-30
LKA,0.01,2488.0,2022-06-06
LKA,0.01,2130.0,2022-06-13
LKA,0.01,2044.0,2022-06-20
LKA,0.01,2295.0,2022-06-27
LKA,0.01,2780.0,2022-07-04
LKA,0.01,2537.0,2022-07-11
LKA,0.01,2032.0,2022-07-18
LKA,0.01,1310.0,2022-07-25
LKA,0.01,1229.0,2022-08-01
LKA,0.01,2445.0,2022-08-08
LKA,0.02,3272.0,2022-08-19
LKA,0.02,3735.0,2022-08-22
LKA,0.02,4123.0,2022-08-29
LKA,0.03,5498.0,2022-09-06
LKA,0.04,7544.0,2022-09-18
LKA,0.04,7613.0,2022-09-19
LKA,0.03,6901.0,2022-09-26
LKA,0.02,4738.0,2022-10-03
LKA,0.01,2566.0,2022-10-10
LKA,0.01,1217.0,2022-10-20
LKA,0.02,3490.0,2022-10-28
LSO,0.01,156.0,2021-03-11
LSO,0.03,556.0,2021-03-20
LSO,0.04,825.0,2021-03-23
LSO,0.04,791.0,2021-03-29
LSO,0.03,586.0,2021-04-05
LSO,0.02,509.0,2021-04-12
LSO,0.01,217.0,2021-04-19
LSO,0.01,127.0,2021-05-02
LSO,0.01,159.0,2021-05-03
LSO,0.02,451.0,2021-05-16
LSO,0.03,597.0,2021-05-17
LSO,0.03,744.0,2021-05-24
LSO,0.03,585.0,2021-05-31
LSO,0.03,585.0,2021-06-07
LSO,0.01,146.0,2021-06-14
LSO,0.03,603.0,2021-07-04
LSO,0.03,703.0,2021-07-05
LSO,0.03,703.0,2021-07-12
LSO,0.05,1000.0,2021-07-25
LSO,0.06,1297.0,2021-07-26
LSO,0.03,594.0,2021-08-02
LSO,0.03,594.0,2021-08-09
LSO,0.03,594.0,2021-08-16
LSO,0.23,4862.0,2021-08-29
LSO,0.31,6684.0,2021-09-05
LSO,0.4,8505.0,2021-09-12
LSO,0.43,9286.0,2021-09-15
LSO,0.43,9286.0,2021-09-20
LSO,0.23,4914.0,2021-09-27
LSO,0.17,3687.0,2021-10-04
LSO,0.15,3255.0,2021-10-17
LSO,0.21,4503.0,2021-10-24
LSO,0.27,5756.0,2021-10-31
LSO,0.32,6770.0,2021-11-07
LSO,0.31,6723.0,2021-11-08
LSO,0.3,6386.0,2021-11-15
LSO,0.23,4896.0,2021-11-22
LSO,0.15,3249.0,2021-11-29
LSO,0.1,2062.0,2021-12-12
LSO,0.12,2484.0,2021-12-16
LSO,0.19,4170.0,2021-12-26
LSO,0.38,8085.0,2021-12-31
LSO,0.37,7992.0,2022-01-03
LSO,0.32,6765.0,2022-01-10
LSO,0.27,5882.0,2022-01-17
LSO,0.15,3256.0,2022-01-24
LSO,0.01,145.0,2022-02-18
LSO,0.03,582.0,2022-02-27
LSO,0.04,776.0,2022-03-03
LSO,0.06,1212.0,2022-03-12
LSO,0.06,1309.0,2022-03-14
LSO,0.06,1358.0,2022-03-21
LSO,0.06,1301.0,2022-03-28
LSO,0.06,1234.0,2022-04-04
LSO,0.05,1168.0,2022-04-11
LSO,0.05,1062.0,2022-04-18
LSO,0.04,780.0,2022-04-25
LSO,0.02,507.0,2022-05-02
LSO,0.01,272.0,2022-05-09
LSO,0.03,539.0,2022-05-22
LSO,0.03,539.0,2022-05-23
LSO,0.03,539.0,2022-05-30
LSO,0.02,500.0,2022-06-06
LSO,0.01,231.0,2022-06-13
LSO,0.16,3374.0,2022-06-26
LSO,0.19,3986.0,2022-07-02
LSO,0.2,4214.0,2022-07-06
LSO,0.21,4411.0,2022-07-11
LSO,0.19,4129.0,2022-07-18
LSO,0.06,1358.0,2022-07-25
LSO,0.04,926.0,2022-08-01
LSO,0.04,868.0,2022-08-08
LSO,0.04,859.0,2022-08-15
LSO,0.03,637.0,2022-08-22
LSO,0.02,414.0,2022-08-29
LSO,0.01,191.0,2022-09-05
LSO,0.21,4451.0,2022-11-13
LSO,0.23,4840.0,2022-11-20
LSO,0.24,5069.0,2022-11-25
LSO,0.25,5268.0,2022-11-30
LSO,0.22,4806.0,2022-12-05
LSO,0.05,1148.0,2022-12-12
LSO,0.05,992.0,2022-12-19
LSO,0.04,905.0,2022-12-26
LSO,0.04,883.0,2023-01-02
LSO,0.04,895.0,2023-01-09
LSO,0.04,895.0,2023-01-16
LSO,0.04,894.0,2023-01-23
LSO,0.04,890.0,2023-01-30
LSO,0.04,886.0,2023-02-06
LSO,0.04,847.0,2023-02-13
LSO,0.04,796.0,2023-02-20
LSO,0.04,756.0,2023-02-27
LSO,0.03,713.0,2023-03-06
LSO,0.03,690.0,2023-03-13
LTU,0.11,2939.0,2021-01-03
LTU,0.11,2960.0,2021-01-04
LTU,0.11,3046.0,2021-01-11
LTU,0.11,3087.0,2021-01-18
LTU,0.11,3206.0,2021-01-25
LTU,0.11,3206.0,2021-02-01
LTU,0.11,3206.0,2021-02-08
LTU,0.12,3218.0,2021-02-17
LTU,0.18,5043.0,2021-02-28
LTU,0.22,6025.0,2021-03-06
LTU,0.25,6864.0,2021-03-14
LTU,0.3,8386.0,2021-03-21
LTU,0.32,8895.0,2021-03-23
LTU,0.26,7189.0,2021-03-29
LTU,0.36,10177.0,2021-04-11
LTU,0.41,11339.0,2021-04-18
LTU,0.48,13341.0,2021-04-25
LTU,0.59,16352.0,2021-05-02
LTU,0.62,17278.0,2021-05-09
LTU,0.68,18869.0,2021-05-16
LTU,0.72,20158.0,2021-05-23
LTU,0.75,20853.0,2021-05-29
LTU,0.78,21783.0,2021-06-05
LTU,0.78,21914.0,2021-06-07
LTU,0.78,21860.0,2021-06-14
LTU,0.76,21367.0,2021-06-21
LTU,0.68,19109.0,2021-06-28
LTU,0.63,17639.0,2021-07-05
LTU,0.54,15019.0,2021-07-12
LTU,0.45,12471.0,2021-07-19
LTU,0.37,10344.0,2021-07-26
LTU,0.38,10547.0,2021-08-08
LTU,0.42,11665.0,2021-08-15
LTU,0.53,14834.0,2021-08-22
LTU,0.52,14513.0,2021-08-23
LTU,0.44,12422.0,2021-08-30
LTU,0.4,11229.0,2021-09-06
LTU,0.43,12074.0,2021-09-19
LTU,0.42,11703.0,2021-09-20
LTU,0.34,9408.0,2021-09-27
LTU,0.32,8968.0,2021-10-04
LTU,0.29,8188.0,2021-10-11
LTU,0.18,4934.0,2021-10-23
LTU,0.26,7157.0,2021-10-31
LTU,0.28,7719.0,2021-11-05
LTU,0.34,9465.0,2021-11-14
LTU,0.4,11055.0,2021-11-21
LTU,0.39,10881.0,2021-11-22
LTU,0.39,10826.0,2021-12-05
LTU,0.43,11934.0,2021-12-12
LTU,0.47,13046.0,2021-12-18
LTU,0.47,13222.0,2021-12-20
LTU,0.47,13132.0,2021-12-27
LTU,0.48,13302.0,2022-01-08
LTU,0.47,13158.0,2022-01-10
LTU,0.43,11901.0,2022-01-17
LTU,0.41,11558.0,2022-01-24
LTU,0.34,9474.0,2022-01-31
LTU,0.23,6293.0,2022-02-07
LTU,0.15,4312.0,2022-02-14
LTU,0.08,2364.0,2022-02-21
LTU,0.05,1313.0,2022-02-28
LTU,0.03,861.0,2022-03-07
LTU,0.02,648.0,2022-03-14
LTU,0.02,561.0,2022-03-21
LTU,0.02,497.0,2022-03-28
LTU,0.02,518.0,2022-04-04
LTU,0.02,518.0,2022-04-11
LTU,0.02,478.0,2022-04-18
LTU,0.02,445.0,2022-04-25
LTU,0.01,368.0,2022-05-02
LTU,0.01,316.0,2022-05-09
LTU,0.01,281.0,2022-05-16
LTU,0.01,241.0,2022-05-23
LTU,0.01,209.0,2022-05-30
LTU,0.01,187.0,2022-06-06
LTU,0.01,164.0,2022-06-13
LTU,0.01,140.0,2022-06-20
LTU,0.01,141.0,2022-07-31
LTU,0.01,144.0,2022-08-01
LTU,0.01,159.0,2022-08-08
LTU,0.01,157.0,2022-08-15
LTU,0.01,154.0,2022-08-22
LTU,0.01,145.0,2022-08-29
LTU,0.01,140.0,2022-09-24
LTU,0.01,144.0,2022-09-26
LTU,0.01,166.0,2022-10-03
LTU,0.01,243.0,2022-10-10
LTU,0.01,322.0,2022-10-17
LTU,0.02,424.0,2022-10-25
LTU,0.02,492.0,2022-10-31
LTU,0.02,516.0,2022-11-07
LTU,0.02,536.0,2022-11-14
LTU,0.02,537.0,2022-11-21
LTU,0.02,532.0,2022-11-28
LTU,0.02,489.0,2022-12-05
LTU,0.02,439.0,2022-12-12
LTU,0.01,340.0,2022-12-19
LTU,0.01,247.0,2022-12-26
LTU,0.01,191.0,2023-01-02
LUX,0.08,482.0,2021-01-02
LUX,0.09,534.0,2021-01-09
LUX,0.09,540.0,2021-01-11
LUX,0.09,552.0,2021-01-18
LUX,0.09,579.0,2021-01-25
LUX,0.09,579.0,2021-02-01
LUX,0.09,579.0,2021-02-08
LUX,0.1,610.0,2021-02-18
LUX,0.13,798.0,2021-02-27
LUX,0.16,989.0,2021-03-06
LUX,0.2,1231.0,2021-03-14
LUX,0.22,1360.0,2021-03-20
LUX,0.24,1482.0,2021-03-26
LUX,0.29,1831.0,2021-04-04
LUX,0.39,2430.0,2021-04-11
LUX,0.53,3347.0,2021-04-18
LUX,0.55,3413.0,2021-04-25
LUX,0.57,3542.0,2021-05-01
LUX,0.67,4176.0,2021-05-09
LUX,0.72,4517.0,2021-05-16
LUX,0.85,5346.0,2021-05-23
LUX,0.88,5482.0,2021-05-29
LUX,0.91,5722.0,2021-06-01
LUX,0.94,5854.0,2021-06-12
LUX,0.97,6062.0,2021-06-19
LUX,0.96,5984.0,2021-06-21
LUX,1.16,7265.0,2021-07-04
LUX,1.15,7182.0,2021-07-05
LUX,1.05,6577.0,2021-07-12
LUX,0.9,5607.0,2021-07-25
LUX,0.82,5131.0,2021-07-26
LUX,0.35,2161.0,2021-08-02
LUX,0.22,1364.0,2021-08-09
LUX,0.2,1259.0,2021-08-16
LUX,0.19,1200.0,2021-08-23
LUX,0.17,1082.0,2021-08-30
LUX,0.12,759.0,2021-09-06
LUX,0.11,680.0,2021-09-13
LUX,0.1,622.0,2021-09-20
LUX,0.09,574.0,2021-09-27
LUX,0.35,2176.0,2021-10-10
LUX,0.36,2223.0,2021-10-16
LUX,0.38,2358.0,2021-10-24
LUX,0.39,2421.0,2021-10-29
LUX,0.35,2215.0,2021-11-01
LUX,0.14,846.0,2021-11-13
LUX,0.41,2546.0,2021-11-21
LUX,0.52,3259.0,2021-11-28
LUX,0.67,4194.0,2021-12-05
LUX,0.83,5210.0,2021-12-12
LUX,0.82,5136.0,2021-12-13
LUX,0.78,4857.0,2021-12-25
LUX,0.78,4879.0,2021-12-27
LUX,0.81,5060.0,2022-01-08
LUX,0.82,5105.0,2022-01-12
LUX,0.87,5418.0,2022-01-22
LUX,0.86,5359.0,2022-01-24
LUX,0.74,4603.0,2022-01-31
LUX,0.61,3832.0,2022-02-07
LUX,0.42,2619.0,2022-02-14
LUX,0.25,1554.0,2022-02-21
LUX,0.21,1291.0,2022-02-28
LUX,0.1,619.0,2022-03-07
LUX,0.09,548.0,2022-03-14
LUX,0.06,385.0,2022-03-21
LUX,0.18,1119.0,2022-04-03
LUX,0.18,1099.0,2022-04-04
LUX,0.16,978.0,2022-04-11
LUX,0.15,956.0,2022-04-18
LUX,0.13,834.0,2022-04-25
LUX,0.04,221.0,2022-05-05
LUX,0.05,286.0,2022-05-15
LUX,0.05,293.0,2022-05-16
LUX,0.05,331.0,2022-05-23
LUX,0.05,317.0,2022-05-30
LUX,0.05,294.0,2022-06-06
LUX,0.04,262.0,2022-06-13
LUX,0.04,232.0,2022-06-20
LUX,0.03,182.0,2022-06-27
LUX,0.03,195.0,2022-07-04
LUX,0.06,370.0,2022-07-16
LUX,0.1,598.0,2022-07-23
LUX,0.13,790.0,2022-07-31
LUX,0.15,925.0,2022-08-06
LUX,0.15,930.0,2022-08-08
LUX,0.13,803.0,2022-08-15
LUX,0.11,661.0,2022-08-22
LUX,0.07,432.0,2022-08-29
LUX,0.04,229.0,2022-09-05
LUX,0.03,184.0,2022-09-12
LUX,0.03,160.0,2022-09-20
LUX,0.04,224.0,2022-09-29
LUX,0.04,248.0,2022-10-03
LUX,0.05,282.0,2022-10-14
LUX,0.05,286.0,2022-10-17
LUX,0.04,268.0,2022-10-24
LUX,0.04,247.0,2022-10-31
LUX,0.03,201.0,2022-11-07
LUX,0.04,227.0,2022-11-19
LUX,0.05,282.0,2022-11-24
LUX,0.05,316.0,2022-11-28
LUX,0.05,323.0,2022-12-05
LUX,0.05,316.0,2022-12-12
LUX,0.04,221.0,2022-12-19
LUX,0.02,136.0,2022-12-26
LUX,0.02,111.0,2023-01-02
LUX,0.01,89.0,2023-01-09
LUX,0.01,85.0,2023-01-16
LUX,0.01,80.0,2023-01-23
LUX,0.01,67.0,2023-01-30
LUX,0.01,53.0,2023-02-06
LUX,0.01,39.0,2023-02-13
LVA,0.03,583.0,2021-01-01
LVA,0.03,583.0,2021-01-04
LVA,0.03,583.0,2021-01-11
LVA,0.03,583.0,2021-01-18
LVA,0.03,583.0,2021-01-25
LVA,0.03,583.0,2021-02-01
LVA,0.03,583.0,2021-02-08
LVA,0.05,859.0,2021-02-20
LVA,0.08,1508.0,2021-02-28
LVA,0.1,1846.0,2021-03-05
LVA,0.11,2008.0,2021-03-08
LVA,0.12,2214.0,2021-03-19
LVA,0.12,2308.0,2021-03-22
LVA,0.11,2042.0,2021-03-29
LVA,0.12,2201.0,2021-04-09
LVA,0.13,2426.0,2021-04-12
LVA,0.22,4269.0,2021-04-25
LVA,0.33,6215.0,2021-05-02
LVA,0.41,7848.0,2021-05-09
LVA,0.54,10302.0,2021-05-16
LVA,0.62,11834.0,2021-05-23
LVA,0.71,13466.0,2021-05-30
LVA,0.79,15097.0,2021-06-06
LVA,0.81,15417.0,2021-06-11
LVA,0.8,15175.0,2021-06-14
LVA,0.66,12574.0,2021-06-21
LVA,0.73,13954.0,2021-07-04
LVA,0.71,13493.0,2021-07-05
LVA,0.56,10590.0,2021-07-12
LVA,0.51,9656.0,2021-07-19
LVA,0.42,7918.0,2021-07-26
LVA,0.16,3024.0,2021-08-08
LVA,0.19,3575.0,2021-08-14
LVA,0.23,4311.0,2021-08-22
LVA,0.23,4298.0,2021-08-23
LVA,0.22,4201.0,2021-08-30
LVA,0.21,4046.0,2021-09-06
LVA,0.34,6563.0,2021-09-19
LVA,0.36,6819.0,2021-09-24
LVA,0.39,7372.0,2021-10-02
LVA,0.45,8645.0,2021-10-10
LVA,0.44,8426.0,2021-10-11
LVA,0.44,8352.0,2021-10-24
LVA,0.5,9470.0,2021-10-31
LVA,0.51,9653.0,2021-11-04
LVA,0.53,10036.0,2021-11-12
LVA,0.56,10601.0,2021-11-21
LVA,0.55,10571.0,2021-11-22
LVA,0.54,10362.0,2021-11-29
LVA,0.53,10199.0,2021-12-06
LVA,0.53,10094.0,2021-12-13
LVA,0.49,9422.0,2021-12-20
LVA,0.45,8665.0,2021-12-27
LVA,0.42,8038.0,2022-01-03
LVA,0.41,7889.0,2022-01-10
LVA,0.42,7951.0,2022-01-23
LVA,0.42,7942.0,2022-01-24
LVA,0.41,7763.0,2022-01-31
LVA,0.36,6941.0,2022-02-07
LVA,0.33,6241.0,2022-02-14
LVA,0.25,4677.0,2022-02-21
LVA,0.19,3547.0,2022-02-28
LVA,0.12,2228.0,2022-03-07
LVA,0.06,1078.0,2022-03-14
LVA,0.05,937.0,2022-03-21
LVA,0.04,804.0,2022-03-28
LVA,0.04,724.0,2022-04-04
LVA,0.03,633.0,2022-04-11
LVA,0.02,475.0,2022-04-18
LVA,0.02,336.0,2022-04-25
LVA,0.02,307.0,2022-05-02
LVA,0.01,277.0,2022-05-09
LVA,0.01,246.0,2022-05-16
LVA,0.01,209.0,2022-05-23
LVA,0.01,199.0,2022-05-30
LVA,0.01,174.0,2022-06-06
LVA,0.01,150.0,2022-06-13
LVA,0.01,133.0,2022-06-20
LVA,0.01,115.0,2022-06-27
LVA,0.01,112.0,2022-07-04
LVA,0.01,110.0,2022-07-11
LVA,0.01,118.0,2022-07-18
LVA,0.01,126.0,2022-07-25
LVA,0.01,133.0,2022-08-01
